Data;Ora;PUN
2015-08-01;18;53,28
2015-08-01;19;59,11
2015-08-01;20;64,96
2015-08-01;21;68,38
2015-08-01;22;70,17
2015-08-01;23;63,95
2015-08-01;24;58,55
2015-08-02;1;64,65
2015-08-02;2;58,19
2015-08-02;3;57,26
2015-08-02;4;56,75
2015-08-02;5;56,70
2015-08-02;6;56,69
2015-08-02;7;54,37
2015-08-02;8;54,37
2015-08-02;9;51,06
2015-08-02;10;51,75
2015-08-02;11;52,69
2015-08-02;12;52,36
2015-08-02;13;51,28
2015-08-02;14;48,96
2015-08-02;15;50,85
2015-08-02;16;51,63
2015-08-02;17;53,70
2015-08-02;18;52,77
2015-08-02;19;56,63
2015-08-02;20;63,72
2015-08-02;21;73,43
2015-08-02;22;78,98
2015-08-02;23;71,53
2015-08-02;24;63,72
2015-08-03;1;60,96
2015-08-03;2;58,00
2015-08-03;3;55,40
2015-08-03;4;53,53
2015-08-03;5;53,22
2015-08-03;6;54,71
2015-08-03;7;56,59
2015-08-03;8;57,96
2015-08-03;9;63,33
2015-08-03;10;63,42
2015-08-03;11;58,04
2015-08-03;12;58,49
2015-08-03;13;55,24
2015-08-03;14;56,74
2015-08-03;15;58,47
2015-08-03;16;58,25
2015-08-03;17;58,99
2015-08-03;18;64,00
2015-08-03;19;68,42
2015-08-03;20;70,93
2015-08-03;21;71,11
2015-08-03;22;75,80
2015-08-03;23;67,21
2015-08-03;24;58,56
2015-08-04;1;62,25
2015-08-04;2;58,04
2015-08-04;3;56,71
2015-08-04;4;55,32
2015-08-04;5;54,83
2015-08-04;6;55,78
2015-08-04;7;57,12
2015-08-04;8;57,97
2015-08-04;9;60,06
2015-08-04;10;60,63
2015-08-04;11;62,55
2015-08-04;12;57,93
2015-08-04;13;57,18
2015-08-04;14;57,91
2015-08-04;15;58,89
2015-08-04;16;62,56
2015-08-04;17;60,93
2015-08-04;18;63,88
2015-08-04;19;66,48
2015-08-04;20;68,00
2015-08-04;21;67,36
2015-08-04;22;70,59
2015-08-04;23;63,79
2015-08-04;24;57,83
2015-08-05;1;58,55
2015-08-05;2;57,64
2015-08-05;3;56,15
2015-08-05;4;55,65
2015-08-05;5;55,64
2015-08-05;6;57,18
2015-08-05;7;57,22
2015-08-05;8;58,33
2015-08-05;9;59,23
2015-08-05;10;58,62
2015-08-05;11;58,24
2015-08-05;12;57,10
2015-08-05;13;55,01
2015-08-05;14;56,09
2015-08-05;15;57,12
2015-08-05;16;58,74
2015-08-05;17;59,00
2015-08-05;18;60,16
2015-08-05;19;64,76
2015-08-05;20;68,10
2015-08-05;21;69,71
2015-08-05;22;71,07
2015-08-05;23;61,83
2015-08-05;24;56,34
2015-08-06;1;69,10
2015-08-06;2;61,33
2015-08-06;3;61,15
2015-08-06;4;59,11
2015-08-06;5;58,36
2015-08-06;6;61,12
2015-08-06;7;63,07
2015-08-06;8;63,35
2015-08-06;9;64,76
2015-08-06;10;63,31
2015-08-06;11;62,61
2015-08-06;12;60,66
2015-08-06;13;59,31
2015-08-06;14;58,04
2015-08-06;15;61,18
2015-08-06;16;62,50
2015-08-06;17;65,70
2015-08-06;18;69,53
2015-08-06;19;73,00
2015-08-06;20;75,61
2015-08-06;21;74,71
2015-08-06;22;80,24
2015-08-06;23;69,44
2015-08-06;24;62,87
2015-08-07;1;63,00
2015-08-07;2;59,24
2015-08-07;3;58,03
2015-08-07;4;57,23
2015-08-07;5;54,89
2015-08-07;6;58,04
2015-08-07;7;58,06
2015-08-07;8;60,65
2015-08-07;9;60,65
2015-08-07;10;60,98
2015-08-07;11;59,80
2015-08-07;12;56,79
2015-08-07;13;55,29
2015-08-07;14;55,46
2015-08-07;15;57,42
2015-08-07;16;60,35
2015-08-07;17;63,99
2015-08-07;18;66,53
2015-08-07;19;72,47
2015-08-07;20;72,91
2015-08-07;21;78,06
2015-08-07;22;77,48
2015-08-07;23;69,27
2015-08-07;24;64,07
2015-08-08;1;61,60
2015-08-08;2;58,36
2015-08-08;3;57,97
2015-08-08;4;56,33
2015-08-08;5;55,16
2015-08-08;6;56,31
2015-08-08;7;53,39
2015-08-08;8;54,22
2015-08-08;9;55,35
2015-08-08;10;56,70
2015-08-08;11;57,94
2015-08-08;12;57,87
2015-08-08;13;56,21
2015-08-08;14;56,20
2015-08-08;15;56,22
2015-08-08;16;56,19
2015-08-08;17;57,94
2015-08-08;18;60,43
2015-08-08;19;66,31
2015-08-08;20;70,98
2015-08-08;21;77,06
2015-08-08;22;78,99
2015-08-08;23;70,04
2015-08-08;24;61,54
2015-08-09;1;58,17
2015-08-09;2;58,06
2015-08-09;3;56,35
2015-08-09;4;55,40
2015-08-09;5;52,58
2015-08-09;6;54,90
2015-08-09;7;52,88
2015-08-09;8;49,03
2015-08-09;9;49,06
2015-08-09;10;48,94
2015-08-09;11;49,64
2015-08-09;12;49,49
2015-08-09;13;49,40
2015-08-09;14;46,36
2015-08-09;15;46,34
2015-08-09;16;48,80
2015-08-09;17;53,49
2015-08-09;18;52,67
2015-08-09;19;58,14
2015-08-09;20;65,51
2015-08-09;21;68,91
2015-08-09;22;82,35
2015-08-09;23;67,79
2015-08-09;24;62,60
2015-08-10;1;57,71
2015-08-10;2;56,18
2015-08-10;3;54,90
2015-08-10;4;50,95
2015-08-10;5;50,66
2015-08-10;6;53,48
2015-08-10;7;54,97
2015-08-10;8;55,96
2015-08-10;9;56,29
2015-08-10;10;55,33
2015-08-10;11;53,76
2015-08-10;12;52,98
2015-08-10;13;53,37
2015-08-10;14;53,36
2015-08-10;15;54,41
2015-08-10;16;55,22
2015-08-10;17;57,78
2015-08-10;18;56,60
2015-08-10;19;61,15
2015-08-10;20;66,99
2015-08-10;21;65,33
2015-08-10;22;71,42
2015-08-10;23;63,97
2015-08-10;24;61,12
2015-08-11;1;56,33
2015-08-11;2;55,08
2015-08-11;3;55,81
2015-08-11;4;53,30
2015-08-11;5;52,53
2015-08-11;6;54,30
2015-08-11;7;55,25
2015-08-11;8;54,25
2015-08-11;9;54,72
2015-08-11;10;53,37
2015-08-11;11;53,01
2015-08-11;12;51,41
2015-08-11;13;52,27
2015-08-11;14;51,20
2015-08-11;15;53,36
2015-08-11;16;54,15
2015-08-11;17;54,94
2015-08-11;18;56,21
2015-08-11;19;58,16
2015-08-11;20;61,05
2015-08-11;21;66,38
2015-08-11;22;68,96
2015-08-11;23;59,00
2015-08-11;24;55,35
2015-08-12;1;57,32
2015-08-12;2;56,24
2015-08-12;3;54,24
2015-08-12;4;51,29
2015-08-12;5;50,60
2015-08-12;6;52,74
2015-08-12;7;52,73
2015-08-12;8;53,80
2015-08-12;9;52,66
2015-08-12;10;52,06
2015-08-12;11;50,81
2015-08-12;12;49,23
2015-08-12;13;46,16
2015-08-12;14;48,30
2015-08-12;15;49,61
2015-08-12;16;49,62
2015-08-12;17;52,15
2015-08-12;18;52,98
2015-08-12;19;55,34
2015-08-12;20;56,72
2015-08-12;21;65,50
2015-08-12;22;67,83
2015-08-12;23;56,55
2015-08-12;24;55,78
2015-08-13;1;54,65
2015-08-13;2;52,07
2015-08-13;3;51,26
2015-08-13;4;49,46
2015-08-13;5;49,06
2015-08-13;6;50,83
2015-08-13;7;49,98
2015-08-13;8;50,53
2015-08-13;9;50,55
2015-08-13;10;50,46
2015-08-13;11;50,43
2015-08-13;12;45,54
2015-08-13;13;43,83
2015-08-13;14;43,30
2015-08-13;15;45,69
2015-08-13;16;49,12
2015-08-13;17;51,64
2015-08-13;18;51,50
2015-08-13;19;55,27
2015-08-13;20;56,69
2015-08-13;21;62,95
2015-08-13;22;62,83
2015-08-13;23;56,12
2015-08-13;24;53,28
2015-08-14;1;53,49
2015-08-14;2;50,91
2015-08-14;3;48,92
2015-08-14;4;46,53
2015-08-14;5;45,95
2015-08-14;6;47,00
2015-08-14;7;47,18
2015-08-14;8;51,71
2015-08-14;9;53,48
2015-08-14;10;51,73
2015-08-14;11;52,25
2015-08-14;12;50,67
2015-08-14;13;50,57
2015-08-14;14;49,64
2015-08-14;15;50,32
2015-08-14;16;51,72
2015-08-14;17;52,45
2015-08-14;18;52,57
2015-08-14;19;53,33
2015-08-14;20;54,49
2015-08-14;21;57,96
2015-08-14;22;57,85
2015-08-14;23;53,51
2015-08-14;24;51,93
2015-08-15;1;57,55
2015-08-15;2;53,35
2015-08-15;3;48,90
2015-08-15;4;45,83
2015-08-15;5;45,60
2015-08-15;6;49,18
2015-08-15;7;44,89
2015-08-15;8;45,34
2015-08-15;9;42,02
2015-08-15;10;42,01
2015-08-15;11;41,96
2015-08-15;12;41,29
2015-08-15;13;41,77
2015-08-15;14;41,29
2015-08-15;15;40,40
2015-08-15;16;37,81
2015-08-15;17;37,77
2015-08-15;18;44,87
2015-08-15;19;49,04
2015-08-15;20;55,65
2015-08-15;21;59,30
2015-08-15;22;64,99
2015-08-15;23;57,51
2015-08-15;24;54,55
2015-08-16;1;55,68
2015-08-16;2;48,83
2015-08-16;3;46,39
2015-08-16;4;43,85
2015-08-16;5;43,83
2015-08-16;6;46,68
2015-08-16;7;42,55
2015-08-16;8;42,53
2015-08-16;9;41,09
2015-08-16;10;40,93
2015-08-16;11;41,01
2015-08-16;12;39,66
2015-08-16;13;40,90
2015-08-16;14;39,76
2015-08-16;15;39,44
2015-08-16;16;37,46
2015-08-16;17;38,55
2015-08-16;18;42,57
2015-08-16;19;49,37
2015-08-16;20;55,40
2015-08-16;21;60,65
2015-08-16;22;61,15
2015-08-16;23;56,64
2015-08-16;24;53,50
2015-08-17;1;44,31
2015-08-17;2;40,69
2015-08-17;3;37,25
2015-08-17;4;33,67
2015-08-17;5;36,23
2015-08-17;6;40,60
2015-08-17;7;41,95
2015-08-17;8;49,19
2015-08-17;9;52,29
2015-08-17;10;49,29
2015-08-17;11;51,51
2015-08-17;12;50,53
2015-08-17;13;50,16
2015-08-17;14;49,59
2015-08-17;15;48,65
2015-08-17;16;50,58
2015-08-17;17;49,79
2015-08-17;18;50,65
2015-08-17;19;52,57
2015-08-17;20;53,91
2015-08-17;21;62,10
2015-08-17;22;57,76
2015-08-17;23;51,60
2015-08-17;24;47,88
2015-08-18;1;47,91
2015-08-18;2;41,32
2015-08-18;3;41,29
2015-08-18;4;38,65
2015-08-18;5;40,56
2015-08-18;6;43,08
2015-08-18;7;43,29
2015-08-18;8;50,57
2015-08-18;9;51,61
2015-08-18;10;50,56
2015-08-18;11;52,35
2015-08-18;12;49,49
2015-08-18;13;49,63
2015-08-18;14;49,63
2015-08-18;15;47,92
2015-08-18;16;49,99
2015-08-18;17;50,21
2015-08-18;18;50,87
2015-08-18;19;53,08
2015-08-18;20;57,50
2015-08-18;21;61,51
2015-08-18;22;61,86
2015-08-18;23;55,50
2015-08-18;24;49,56
2015-08-19;1;48,18
2015-08-19;2;41,65
2015-08-19;3;39,74
2015-08-19;4;39,21
2015-08-19;5;39,04
2015-08-19;6;41,92
2015-08-19;7;43,98
2015-08-19;8;49,83
2015-08-19;9;52,32
2015-08-19;10;50,69
2015-08-19;11;51,20
2015-08-19;12;48,87
2015-08-19;13;48,57
2015-08-19;14;48,67
2015-08-19;15;48,38
2015-08-19;16;48,94
2015-08-19;17;48,23
2015-08-19;18;49,98
2015-08-19;19;51,64
2015-08-19;20;55,30
2015-08-19;21;62,34
2015-08-19;22;58,79
2015-08-19;23;52,87
2015-08-19;24;48,07
2015-08-20;1;44,21
2015-08-20;2;36,59
2015-08-20;3;35,06
2015-08-20;4;33,99
2015-08-20;5;33,82
2015-08-20;6;37,14
2015-08-20;7;40,62
2015-08-20;8;42,43
2015-08-20;9;42,91
2015-08-20;10;42,21
2015-08-20;11;40,98
2015-08-20;12;39,41
2015-08-20;13;40,26
2015-08-20;14;38,83
2015-08-20;15;38,49
2015-08-20;16;40,83
2015-08-20;17;42,50
2015-08-20;18;45,17
2015-08-20;19;46,91
2015-08-20;20;50,43
2015-08-20;21;59,21
2015-08-20;22;55,02
2015-08-20;23;48,88
2015-08-20;24;44,95
2015-08-21;1;47,38
2015-08-21;2;45,89
2015-08-21;3;42,18
2015-08-21;4;43,83
2015-08-21;5;43,68
2015-08-21;6;44,70
2015-08-21;7;46,26
2015-08-21;8;46,57
2015-08-21;9;46,71
2015-08-21;10;44,28
2015-08-21;11;44,46
2015-08-21;12;39,49
2015-08-21;13;39,33
2015-08-21;14;38,39
2015-08-21;15;37,49
2015-08-21;16;39,22
2015-08-21;17;41,22
2015-08-21;18;43,36
2015-08-21;19;47,73
2015-08-21;20;51,73
2015-08-21;21;59,80
2015-08-21;22;55,12
2015-08-21;23;50,48
2015-08-21;24;46,51
2015-08-22;1;51,57
2015-08-22;2;45,82
2015-08-22;3;43,93
2015-08-22;4;44,24
2015-08-22;5;42,68
2015-08-22;6;43,61
2015-08-22;7;40,85
2015-08-22;8;39,36
2015-08-22;9;40,24
2015-08-22;10;42,30
2015-08-22;11;43,06
2015-08-22;12;40,86
2015-08-22;13;39,56
2015-08-22;14;40,68
2015-08-22;15;37,52
2015-08-22;16;40,56
2015-08-22;17;42,44
2015-08-22;18;43,37
2015-08-22;19;44,55
2015-08-22;20;58,46
2015-08-22;21;64,26
2015-08-22;22;66,05
2015-08-22;23;58,59
2015-08-22;24;53,44
2015-08-23;1;51,40
2015-08-23;2;44,72
2015-08-23;3;43,49
2015-08-23;4;42,90
2015-08-23;5;42,74
2015-08-23;6;43,67
2015-08-23;7;41,34
2015-08-23;8;40,39
2015-08-23;9;40,35
2015-08-23;10;40,20
2015-08-23;11;40,87
2015-08-23;12;38,37
2015-08-23;13;38,25
2015-08-23;14;32,41
2015-08-23;15;30,53
2015-08-23;16;36,36
2015-08-23;17;38,85
2015-08-23;18;41,29
2015-08-23;19;44,85
2015-08-23;20;51,30
2015-08-23;21;63,27
2015-08-23;22;61,12
2015-08-23;23;52,01
2015-08-23;24;49,20
2015-08-24;1;50,76
2015-08-24;2;46,46
2015-08-24;3;47,24
2015-08-24;4;45,81
2015-08-24;5;45,43
2015-08-24;6;49,13
2015-08-24;7;49,43
2015-08-24;8;51,50
2015-08-24;9;52,55
2015-08-24;10;53,41
2015-08-24;11;52,02
2015-08-24;12;50,35
2015-08-24;13;49,29
2015-08-24;14;46,15
2015-08-24;15;44,99
2015-08-24;16;49,83
2015-08-24;17;50,89
2015-08-24;18;50,55
2015-08-24;19;51,12
2015-08-24;20;55,56
2015-08-24;21;62,42
2015-08-24;22;56,84
2015-08-24;23;54,03
2015-08-24;24;51,15
2015-08-25;1;44,57
2015-08-25;2;42,43
2015-08-25;3;42,46
2015-08-25;4;41,97
2015-08-25;5;41,91
2015-08-25;6;43,73
2015-08-25;7;45,65
2015-08-25;8;50,96
2015-08-25;9;55,30
2015-08-25;10;55,33
2015-08-25;11;50,99
2015-08-25;12;46,67
2015-08-25;13;45,00
2015-08-25;14;43,22
2015-08-25;15;44,88
2015-08-25;16;46,57
2015-08-25;17;47,89
2015-08-25;18;52,38
2015-08-25;19;53,69
2015-08-25;20;55,36
2015-08-25;21;62,26
2015-08-25;22;56,18
2015-08-25;23;52,01
2015-08-25;24;46,02
2015-08-26;1;44,35
2015-08-26;2;43,61
2015-08-26;3;43,96
2015-08-26;4;42,77
2015-08-26;5;43,12
2015-08-26;6;45,05
2015-08-26;7;52,51
2015-08-26;8;53,50
2015-08-26;9;57,93
2015-08-26;10;56,33
2015-08-26;11;55,23
2015-08-26;12;52,79
2015-08-26;13;46,08
2015-08-26;14;46,09
2015-08-26;15;50,45
2015-08-26;16;54,53
2015-08-26;17;55,30
2015-08-26;18;54,96
2015-08-26;19;56,24
2015-08-26;20;58,27
2015-08-26;21;71,56
2015-08-26;22;57,36
2015-08-26;23;49,50
2015-08-26;24;48,32
2015-08-27;1;44,16
2015-08-27;2;42,74
2015-08-27;3;43,32
2015-08-27;4;39,59
2015-08-27;5;39,57
2015-08-27;6;41,91
2015-08-27;7;47,26
2015-08-27;8;50,85
2015-08-27;9;56,18
2015-08-27;10;55,86
2015-08-27;11;50,41
2015-08-27;12;46,70
2015-08-27;13;44,30
2015-08-27;14;43,86
2015-08-27;15;47,11
2015-08-27;16;50,05
2015-08-27;17;48,31
2015-08-27;18;49,67
2015-08-27;19;50,78
2015-08-27;20;54,03
2015-08-27;21;71,32
2015-08-27;22;56,40
2015-08-27;23;51,31
2015-08-27;24;50,34
2015-08-28;1;50,86
2015-08-28;2;49,67
2015-08-28;3;46,35
2015-08-28;4;43,35
2015-08-28;5;43,35
2015-08-28;6;44,45
2015-08-28;7;54,22
2015-08-28;8;52,35
2015-08-28;9;55,79
2015-08-28;10;53,87
2015-08-28;11;51,41
2015-08-28;12;51,22
2015-08-28;13;47,94
2015-08-28;14;46,16
2015-08-28;15;51,39
2015-08-28;16;55,19
2015-08-28;17;55,82
2015-08-28;18;56,24
2015-08-28;19;58,51
2015-08-28;20;60,48
2015-08-28;21;76,21
2015-08-28;22;61,57
2015-08-28;23;54,98
2015-08-28;24;53,73
2015-08-29;1;51,45
2015-08-29;2;49,53
2015-08-29;3;43,84
2015-08-29;4;43,37
2015-08-29;5;43,85
2015-08-29;6;46,64
2015-08-29;7;45,25
2015-08-29;8;46,69
2015-08-29;9;45,90
2015-08-29;10;46,68
2015-08-29;11;47,81
2015-08-29;12;43,69
2015-08-29;13;43,00
2015-08-29;14;41,14
2015-08-29;15;42,98
2015-08-29;16;43,70
2015-08-29;17;45,71
2015-08-29;18;46,91
2015-08-29;19;50,98
2015-08-29;20;56,45
2015-08-29;21;71,82
2015-08-29;22;61,24
2015-08-29;23;49,38
2015-08-29;24;47,86
2015-08-30;1;55,10
2015-08-30;2;47,99
2015-08-30;3;47,48
2015-08-30;4;45,74
2015-08-30;5;45,30
2015-08-30;6;47,16
2015-08-30;7;43,67
2015-08-30;8;43,10
2015-08-30;9;42,51
2015-08-30;10;44,33
2015-08-30;11;45,79
2015-08-30;12;42,99
2015-08-30;13;43,00
2015-08-30;14;41,87
2015-08-30;15;41,32
2015-08-30;16;45,23
2015-08-30;17;47,32
2015-08-30;18;47,03
2015-08-30;19;48,91
2015-08-30;20;58,15
2015-08-30;21;80,62
2015-08-30;22;61,95
2015-08-30;23;52,56
2015-08-30;24;49,33
2015-08-31;1;53,48
2015-08-31;2;49,17
2015-08-31;3;45,34
2015-08-31;4;44,65
2015-08-31;5;46,43
2015-08-31;6;48,94
2015-08-31;7;55,20
2015-08-31;8;58,29
2015-08-31;9;61,35
2015-08-31;10;59,48
2015-08-31;11;57,34
2015-08-31;12;54,30
2015-08-31;13;54,48
2015-08-31;14;54,33
2015-08-31;15;55,10
2015-08-31;16;58,43
2015-08-31;17;63,25
2015-08-31;18;59,45
2015-08-31;19;60,39
2015-08-31;20;61,97
2015-08-31;21;79,63
2015-08-31;22;60,25
2015-08-31;23;55,46
2015-08-31;24;54,31
2015-09-01;1;54,45
2015-09-01;2;52,33
2015-09-01;3;50,34
2015-09-01;4;50,30
2015-09-01;5;50,30
2015-09-01;6;53,32
2015-09-01;7;59,15
2015-09-01;8;58,82
2015-09-01;9;66,48
2015-09-01;10;64,48
2015-09-01;11;62,34
2015-09-01;12;61,48
2015-09-01;13;57,19
2015-09-01;14;57,07
2015-09-01;15;61,40
2015-09-01;16;65,99
2015-09-01;17;68,25
2015-09-01;18;67,94
2015-09-01;19;66,85
2015-09-01;20;67,05
2015-09-01;21;77,11
2015-09-01;22;60,05
2015-09-01;23;56,18
2015-09-01;24;54,31
2015-09-02;1;50,84
2015-09-02;2;49,59
2015-09-02;3;47,42
2015-09-02;4;46,54
2015-09-02;5;47,28
2015-09-02;6;47,69
2015-09-02;7;56,78
2015-09-02;8;57,40
2015-09-02;9;75,32
2015-09-02;10;67,01
2015-09-02;11;62,96
2015-09-02;12;66,35
2015-09-02;13;57,48
2015-09-02;14;57,30
2015-09-02;15;59,02
2015-09-02;16;60,41
2015-09-02;17;61,74
2015-09-02;18;61,66
2015-09-02;19;62,53
2015-09-02;20;65,85
2015-09-02;21;70,88
2015-09-02;22;59,21
2015-09-02;23;56,16
2015-09-02;24;51,00
2015-09-03;1;52,50
2015-09-03;2;50,14
2015-09-03;3;47,87
2015-09-03;4;46,56
2015-09-03;5;47,28
2015-09-03;6;48,08
2015-09-03;7;54,74
2015-09-03;8;58,04
2015-09-03;9;62,71
2015-09-03;10;61,81
2015-09-03;11;59,35
2015-09-03;12;58,11
2015-09-03;13;57,08
2015-09-03;14;57,30
2015-09-03;15;57,72
2015-09-03;16;60,41
2015-09-03;17;61,74
2015-09-03;18;61,63
2015-09-03;19;60,40
2015-09-03;20;61,86
2015-09-03;21;64,41
2015-09-03;22;58,15
2015-09-03;23;54,56
2015-09-03;24;51,00
2015-09-04;1;50,85
2015-09-04;2;45,71
2015-09-04;3;45,49
2015-09-04;4;46,02
2015-09-04;5;44,56
2015-09-04;6;46,81
2015-09-04;7;50,24
2015-09-04;8;56,17
2015-09-04;9;62,42
2015-09-04;10;60,99
2015-09-04;11;59,78
2015-09-04;12;57,67
2015-09-04;13;57,19
2015-09-04;14;56,63
2015-09-04;15;56,91
2015-09-04;16;60,60
2015-09-04;17;62,04
2015-09-04;18;61,08
2015-09-04;19;60,62
2015-09-04;20;61,59
2015-09-04;21;66,07
2015-09-04;22;59,08
2015-09-04;23;53,53
2015-09-04;24;50,87
2015-09-05;1;55,12
2015-09-05;2;51,85
2015-09-05;3;50,76
2015-09-05;4;50,45
2015-09-05;5;48,37
2015-09-05;6;49,54
2015-09-05;7;53,80
2015-09-05;8;55,43
2015-09-05;9;59,01
2015-09-05;10;60,18
2015-09-05;11;57,06
2015-09-05;12;54,40
2015-09-05;13;50,28
2015-09-05;14;46,08
2015-09-05;15;42,92
2015-09-05;16;43,27
2015-09-05;17;47,70
2015-09-05;18;52,92
2015-09-05;19;57,06
2015-09-05;20;60,96
2015-09-05;21;68,21
2015-09-05;22;56,80
2015-09-05;23;51,58
2015-09-05;24;47,24
2015-09-06;1;45,66
2015-09-06;2;39,50
2015-09-06;3;37,69
2015-09-06;4;36,39
2015-09-06;5;36,68
2015-09-06;6;37,09
2015-09-06;7;37,62
2015-09-06;8;35,07
2015-09-06;9;39,41
2015-09-06;10;44,16
2015-09-06;11;46,81
2015-09-06;12;42,87
2015-09-06;13;41,14
2015-09-06;14;38,23
2015-09-06;15;37,15
2015-09-06;16;38,00
2015-09-06;17;45,83
2015-09-06;18;47,12
2015-09-06;19;48,75
2015-09-06;20;58,13
2015-09-06;21;65,37
2015-09-06;22;56,31
2015-09-06;23;54,45
2015-09-06;24;48,68
2015-09-07;1;48,03
2015-09-07;2;45,36
2015-09-07;3;40,93
2015-09-07;4;41,04
2015-09-07;5;41,96
2015-09-07;6;46,56
2015-09-07;7;54,61
2015-09-07;8;56,28
2015-09-07;9;60,10
2015-09-07;10;59,67
2015-09-07;11;57,45
2015-09-07;12;55,97
2015-09-07;13;51,55
2015-09-07;14;52,56
2015-09-07;15;55,11
2015-09-07;16;58,21
2015-09-07;17;59,71
2015-09-07;18;59,45
2015-09-07;19;58,37
2015-09-07;20;60,50
2015-09-07;21;66,29
2015-09-07;22;57,54
2015-09-07;23;52,67
2015-09-07;24;48,97
2015-09-08;1;48,73
2015-09-08;2;44,51
2015-09-08;3;41,12
2015-09-08;4;40,58
2015-09-08;5;40,58
2015-09-08;6;42,20
2015-09-08;7;54,40
2015-09-08;8;54,93
2015-09-08;9;57,69
2015-09-08;10;56,16
2015-09-08;11;53,74
2015-09-08;12;52,66
2015-09-08;13;49,15
2015-09-08;14;48,26
2015-09-08;15;51,92
2015-09-08;16;52,95
2015-09-08;17;56,65
2015-09-08;18;56,34
2015-09-08;19;55,28
2015-09-08;20;58,14
2015-09-08;21;60,42
2015-09-08;22;55,31
2015-09-08;23;50,64
2015-09-08;24;48,34
2015-09-09;1;49,62
2015-09-09;2;44,77
2015-09-09;3;41,42
2015-09-09;4;40,95
2015-09-09;5;41,21
2015-09-09;6;45,20
2015-09-09;7;53,66
2015-09-09;8;56,32
2015-09-09;9;60,04
2015-09-09;10;58,70
2015-09-09;11;57,67
2015-09-09;12;56,63
2015-09-09;13;52,16
2015-09-09;14;51,26
2015-09-09;15;56,53
2015-09-09;16;53,29
2015-09-09;17;55,28
2015-09-09;18;53,83
2015-09-09;19;52,49
2015-09-09;20;57,13
2015-09-09;21;59,13
2015-09-09;22;53,46
2015-09-09;23;49,89
2015-09-09;24;47,05
2015-09-10;1;47,31
2015-09-10;2;43,81
2015-09-10;3;41,90
2015-09-10;4;41,84
2015-09-10;5;41,82
2015-09-10;6;43,78
2015-09-10;7;48,54
2015-09-10;8;52,66
2015-09-10;9;57,24
2015-09-10;10;55,48
2015-09-10;11;51,12
2015-09-10;12;53,21
2015-09-10;13;46,94
2015-09-10;14;45,31
2015-09-10;15;48,93
2015-09-10;16;49,77
2015-09-10;17;54,62
2015-09-10;18;52,55
2015-09-10;19;53,98
2015-09-10;20;58,15
2015-09-10;21;61,43
2015-09-10;22;54,96
2015-09-10;23;50,26
2015-09-10;24;47,05
2015-09-11;1;49,53
2015-09-11;2;46,97
2015-09-11;3;44,42
2015-09-11;4;43,29
2015-09-11;5;43,29
2015-09-11;6;46,61
2015-09-11;7;57,33
2015-09-11;8;59,55
2015-09-11;9;63,48
2015-09-11;10;61,31
2015-09-11;11;59,67
2015-09-11;12;58,18
2015-09-11;13;50,05
2015-09-11;14;48,71
2015-09-11;15;53,25
2015-09-11;16;55,13
2015-09-11;17;56,77
2015-09-11;18;57,40
2015-09-11;19;56,47
2015-09-11;20;60,15
2015-09-11;21;64,80
2015-09-11;22;57,41
2015-09-11;23;52,55
2015-09-11;24;50,57
2015-09-12;1;49,40
2015-09-12;2;48,35
2015-09-12;3;45,72
2015-09-12;4;45,55
2015-09-12;5;45,29
2015-09-12;6;46,16
2015-09-12;7;51,38
2015-09-12;8;48,99
2015-09-12;9;49,03
2015-09-12;10;48,49
2015-09-12;11;50,70
2015-09-12;12;46,88
2015-09-12;13;42,94
2015-09-12;14;41,55
2015-09-12;15;41,03
2015-09-12;16;42,93
2015-09-12;17;46,71
2015-09-12;18;47,67
2015-09-12;19;48,73
2015-09-12;20;54,17
2015-09-12;21;56,31
2015-09-12;22;51,55
2015-09-12;23;49,16
2015-09-12;24;45,95
2015-09-13;1;46,63
2015-09-13;2;42,74
2015-09-13;3;41,68
2015-09-13;4;41,54
2015-09-13;5;40,33
2015-09-13;6;41,39
2015-09-13;7;42,12
2015-09-13;8;42,09
2015-09-13;9;43,94
2015-09-13;10;44,22
2015-09-13;11;47,41
2015-09-13;12;46,46
2015-09-13;13;43,86
2015-09-13;14;41,49
2015-09-13;15;41,49
2015-09-13;16;41,21
2015-09-13;17;43,49
2015-09-13;18;47,25
2015-09-13;19;47,15
2015-09-13;20;49,91
2015-09-13;21;53,62
2015-09-13;22;50,15
2015-09-13;23;47,95
2015-09-13;24;45,63
2015-09-14;1;42,57
2015-09-14;2;37,10
2015-09-14;3;28,31
2015-09-14;4;28,50
2015-09-14;5;28,38
2015-09-14;6;38,64
2015-09-14;7;48,22
2015-09-14;8;56,39
2015-09-14;9;62,36
2015-09-14;10;57,79
2015-09-14;11;58,16
2015-09-14;12;55,91
2015-09-14;13;49,07
2015-09-14;14;48,88
2015-09-14;15;51,52
2015-09-14;16;55,59
2015-09-14;17;55,05
2015-09-14;18;56,01
2015-09-14;19;56,27
2015-09-14;20;58,96
2015-09-14;21;61,33
2015-09-14;22;56,23
2015-09-14;23;50,65
2015-09-14;24;49,58
2015-09-15;1;45,81
2015-09-15;2;43,30
2015-09-15;3;41,88
2015-09-15;4;41,82
2015-09-15;5;41,82
2015-09-15;6;43,72
2015-09-15;7;51,47
2015-09-15;8;55,94
2015-09-15;9;59,01
2015-09-15;10;54,38
2015-09-15;11;53,55
2015-09-15;12;51,46
2015-09-15;13;47,97
