Data,Ora,PUN
20160406,12,31.91
20160406,13,28.76
20160406,14,27.04
20160406,15,27.55
20160406,16,29.18
20160406,17,30.58
20160406,18,31.5
20160406,19,32.51
20160406,20,36.32
20160406,21,42.88
20160406,22,35.76
20160406,23,32.94
20160406,24,29.3
20160407,1,27.03
20160407,2,24.32
20160407,3,23.72
20160407,4,23.24
20160407,5,23.74
20160407,6,25
20160407,7,32.48
20160407,8,35.8
20160407,9,37.81
20160407,10,35.7
20160407,11,31.27
20160407,12,30.45
20160407,13,26.51
20160407,14,24.89
20160407,15,25.23
20160407,16,26.88
20160407,17,28
20160407,18,30.3
20160407,19,32.06
20160407,20,34.76
20160407,21,43.51
20160407,22,36.26
20160407,23,32.13
20160407,24,28.69
20160408,1,26.57
20160408,2,24.18
20160408,3,22.81
20160408,4,21.33
20160408,5,22.51
20160408,6,24.01
20160408,7,30.12
20160408,8,35.05
20160408,9,38.2
20160408,10,37.33
20160408,11,36.27
20160408,12,34.75
20160408,13,30.79
20160408,14,30.34
20160408,15,30.81
20160408,16,30.82
20160408,17,30.32
20160408,18,31.5
20160408,19,32.44
20160408,20,35.4
20160408,21,39.34
20160408,22,34.29
20160408,23,31.44
20160408,24,29.83
20160409,1,29.27
20160409,2,25.21
20160409,3,23.95
20160409,4,22.99
20160409,5,22.07
20160409,6,22.35
20160409,7,25.49
20160409,8,29.28
20160409,9,35.39
20160409,10,37.29
20160409,11,38.46
20160409,12,36.59
20160409,13,31.27
20160409,14,29.08
20160409,15,28.84
20160409,16,29.25
20160409,17,31.23
20160409,18,30.88
20160409,19,31.93
20160409,20,34.12
20160409,21,34.06
20160409,22,31.25
20160409,23,29
20160409,24,27.52
20160410,1,29.84
20160410,2,27.9
20160410,3,26.7
20160410,4,25.9
20160410,5,25.29
20160410,6,26.9
20160410,7,28.92
20160410,8,28.9
20160410,9,29.42
20160410,10,30.57
20160410,11,29.3
20160410,12,28.06
20160410,13,24.42
20160410,14,19.07
20160410,15,19
20160410,16,23.61
20160410,17,25.15
20160410,18,26.9
20160410,19,30.36
20160410,20,34.31
20160410,21,50.08
20160410,22,37.97
20160410,23,32.9
20160410,24,30.67
20160411,1,29.02
20160411,2,27.88
20160411,3,26.98
20160411,4,26.48
20160411,5,27.54
20160411,6,25.98
20160411,7,29.69
20160411,8,32.48
20160411,9,35.83
20160411,10,35.27
20160411,11,31.26
20160411,12,30.04
20160411,13,23.07
20160411,14,21.61
20160411,15,22.27
20160411,16,25.59
20160411,17,29.33
20160411,18,30.21
20160411,19,31.4
20160411,20,35.41
20160411,21,37.72
20160411,22,34.27
20160411,23,30.5
20160411,24,28.25
20160412,1,26.5
20160412,2,24.85
20160412,3,21.84
20160412,4,21.08
20160412,5,21.58
20160412,6,24.91
20160412,7,29.35
20160412,8,36
20160412,9,38.97
20160412,10,37.6
20160412,11,34
20160412,12,30.22
20160412,13,26.86
20160412,14,24.93
20160412,15,27.39
20160412,16,28.4
20160412,17,29.61
20160412,18,33.56
20160412,19,36.47
20160412,20,38.26
20160412,21,47.72
20160412,22,39.81
20160412,23,32.97
20160412,24,28.51
20160413,1,31.77
20160413,2,26.08
20160413,3,24.95
20160413,4,24.5
20160413,5,24.73
20160413,6,25.2
20160413,7,32
20160413,8,38.16
20160413,9,45.79
20160413,10,40.63
20160413,11,33.76
20160413,12,32.86
20160413,13,27.35
20160413,14,27
20160413,15,29.04
20160413,16,31.04
20160413,17,32.45
20160413,18,34.38
20160413,19,35.23
20160413,20,41.54
20160413,21,50.72
20160413,22,40
20160413,23,33.44
20160413,24,29.97
20160414,1,27.05
20160414,2,24.19
20160414,3,23.94
20160414,4,23.84
20160414,5,23.94
20160414,6,24.91
20160414,7,31
20160414,8,35.91
20160414,9,40
20160414,10,35.15
20160414,11,30.51
20160414,12,29.16
20160414,13,23.66
20160414,14,21.1
20160414,15,23.66
20160414,16,26.91
20160414,17,26.39
20160414,18,31
20160414,19,32.73
20160414,20,48.7
20160414,21,57.83
20160414,22,50
20160414,23,36.41
20160414,24,32.74
20160415,1,31.2
20160415,2,29.4
20160415,3,28.22
20160415,4,26.7
20160415,5,27.95
20160415,6,29.31
20160415,7,33.72
20160415,8,36.8
20160415,9,39.81
20160415,10,37.29
20160415,11,33.82
20160415,12,31.15
20160415,13,26.38
20160415,14,22.63
20160415,15,25.09
20160415,16,27.98
20160415,17,31.28
20160415,18,30.78
20160415,19,32.24
20160415,20,37.16
20160415,21,41.77
20160415,22,36.35
20160415,23,32.8
20160415,24,28.26
20160416,1,30.67
20160416,2,27.04
20160416,3,25
20160416,4,25
20160416,5,25
20160416,6,24.92
20160416,7,29.56
20160416,8,33.01
20160416,9,33.51
20160416,10,34.72
20160416,11,32.72
20160416,12,29.74
20160416,13,25.8
20160416,14,24.99
20160416,15,24.99
20160416,16,25.87
20160416,17,29.81
20160416,18,30.36
20160416,19,33.07
20160416,20,36.6
20160416,21,51.77
20160416,22,30.43
20160416,23,29.68
20160416,24,29.74
20160417,1,36.42
20160417,2,31.88
20160417,3,28.86
20160417,4,27.72
20160417,5,27.65
20160417,6,29.6
20160417,7,29.99
20160417,8,29.99
20160417,9,28.92
20160417,10,30.81
20160417,11,30.11
20160417,12,30.42
20160417,13,26.7
20160417,14,24.76
20160417,15,24.99
20160417,16,24.98
20160417,17,28.29
20160417,18,28.94
20160417,19,30.28
20160417,20,36.24
20160417,21,63.9
20160417,22,54.37
20160417,23,39.41
20160417,24,34.49
20160418,1,32.79
20160418,2,29.3
20160418,3,27.83
20160418,4,29.26
20160418,5,29.09
20160418,6,31.25
20160418,7,31.39
20160418,8,37.3
20160418,9,41.34
20160418,10,41.69
20160418,11,36.1
20160418,12,32.51
20160418,13,29.74
20160418,14,29.71
20160418,15,30.85
20160418,16,32.23
20160418,17,32.64
20160418,18,32.3
20160418,19,32.81
20160418,20,38.56
20160418,21,52.47
20160418,22,38.28
20160418,23,35.98
20160418,24,31.7
20160419,1,32.5
20160419,2,27.48
20160419,3,25.52
20160419,4,25.3
20160419,5,25.53
20160419,6,27.28
20160419,7,32.18
20160419,8,32.39
20160419,9,37.56
20160419,10,36
20160419,11,30.19
20160419,12,27.72
20160419,13,24.72
20160419,14,21.57
20160419,15,22.33
20160419,16,24.29
20160419,17,25.2
20160419,18,26.7
20160419,19,30.31
20160419,20,35.31
20160419,21,39.15
20160419,22,33.83
20160419,23,31.38
20160419,24,25.77
20160420,1,23.88
20160420,2,19.06
20160420,3,17.43
20160420,4,17.64
20160420,5,18.66
20160420,6,20.32
20160420,7,26.33
20160420,8,31
20160420,9,32.06
20160420,10,30.28
20160420,11,24.61
20160420,12,22.15
20160420,13,19.93
20160420,14,17.2
20160420,15,19.17
20160420,16,19.16
20160420,17,22.3
20160420,18,24.69
20160420,19,28.04
20160420,20,34.72
20160420,21,36.41
20160420,22,33.74
20160420,23,32.52
20160420,24,28.46
20160421,1,29.06
20160421,2,27.4
20160421,3,23.46
20160421,4,23.49
20160421,5,23.51
20160421,6,25.61
20160421,7,30.62
20160421,8,34.99
20160421,9,36.31
20160421,10,33.43
20160421,11,31.71
20160421,12,28.83
20160421,13,25.12
20160421,14,25.11
20160421,15,27.19
20160421,16,30.62
20160421,17,33.89
20160421,18,33.92
20160421,19,37.43
20160421,20,43.13
20160421,21,66.36
20160421,22,53.54
20160421,23,48.98
20160421,24,33.09
20160422,1,33.04
20160422,2,29.15
20160422,3,27.74
20160422,4,26
20160422,5,25.78
20160422,6,29.28
20160422,7,31.59
20160422,8,33.99
20160422,9,40.12
20160422,10,39.41
20160422,11,34.14
20160422,12,32.29
20160422,13,29.19
20160422,14,27.62
20160422,15,30.65
20160422,16,30.5
20160422,17,32.3
20160422,18,30.37
20160422,19,31.73
20160422,20,33.83
20160422,21,39.4
20160422,22,35.04
20160422,23,33.28
20160422,24,29.78
20160423,1,34.06
20160423,2,27.75
20160423,3,25.21
20160423,4,25
20160423,5,25
20160423,6,25
20160423,7,27.11
20160423,8,31.3
20160423,9,42.28
20160423,10,55.36
20160423,11,52.02
20160423,12,47.02
20160423,13,41.69
20160423,14,35.98
20160423,15,34.49
20160423,16,34.67
20160423,17,33.52
20160423,18,30.58
20160423,19,31.44
20160423,20,32.19
20160423,21,30.93
20160423,22,28.25
20160423,23,28.4
20160423,24,28.41
20160424,1,31.04
20160424,2,28.65
20160424,3,27.58
20160424,4,26.56
20160424,5,25.32
20160424,6,27.64
20160424,7,27.33
20160424,8,27.31
20160424,9,27.54
20160424,10,28.06
20160424,11,26.62
20160424,12,23.95
20160424,13,21.16
20160424,14,20.24
20160424,15,20.24
20160424,16,20.24
20160424,17,20.24
20160424,18,20.37
20160424,19,25.85
20160424,20,28.64
20160424,21,32.47
20160424,22,31.79
20160424,23,28.89
20160424,24,27.81
20160425,1,30.67
20160425,2,27.1
20160425,3,25.77
20160425,4,25.4
20160425,5,25.95
20160425,6,27.1
20160425,7,29.02
20160425,8,30.79
20160425,9,31.26
20160425,10,31.61
20160425,11,28.75
20160425,12,26.58
20160425,13,25.52
20160425,14,22.8
20160425,15,21.44
20160425,16,22.44
20160425,17,23.32
20160425,18,25.34
20160425,19,27.91
20160425,20,31.49
20160425,21,33.74
20160425,22,35.53
20160425,23,32.17
20160425,24,31.33
20160426,1,32.63
20160426,2,30.38
20160426,3,28.12
20160426,4,27.64
20160426,5,29.33
20160426,6,31.42
20160426,7,32.68
20160426,8,36.97
20160426,9,48.95
20160426,10,40.47
20160426,11,38.2
20160426,12,33.85
20160426,13,30.89
20160426,14,27.26
20160426,15,28.57
20160426,16,30.29
20160426,17,30.58
20160426,18,31.61
20160426,19,34.41
20160426,20,37.33
20160426,21,44.39
20160426,22,39.28
20160426,23,34
20160426,24,31.5
20160427,1,31.8
20160427,2,27.96
20160427,3,26.88
20160427,4,26.09
20160427,5,27.27
20160427,6,29.35
20160427,7,31.87
20160427,8,36.97
20160427,9,40.1
20160427,10,41.42
20160427,11,36.21
20160427,12,32.86
20160427,13,30
20160427,14,28.6
20160427,15,28.15
20160427,16,30.32
20160427,17,29.8
20160427,18,31.78
20160427,19,36.13
20160427,20,41.92
20160427,21,56.01
20160427,22,48.85
20160427,23,40.42
20160427,24,36.14
20160428,1,36.34
20160428,2,31.53
20160428,3,30.47
20160428,4,30.75
20160428,5,31.46
20160428,6,34.06
20160428,7,38.9
20160428,8,47.42
20160428,9,62.23
20160428,10,55.02
20160428,11,41.75
20160428,12,37.26
20160428,13,36.35
20160428,14,34.04
20160428,15,33.44
20160428,16,35.32
20160428,17,38.17
20160428,18,38.99
20160428,19,40.17
20160428,20,45.95
20160428,21,61.44
20160428,22,47.67
20160428,23,40.92
20160428,24,35.93
20160429,1,45
20160429,2,35.56
20160429,3,30.01
20160429,4,28.9
20160429,5,30.16
20160429,6,31.11
20160429,7,34.34
20160429,8,37.1
20160429,9,42.2
20160429,10,41.04
20160429,11,36.45
20160429,12,35.38
20160429,13,30.33
20160429,14,29.77
20160429,15,29.52
20160429,16,30.7
20160429,17,34
20160429,18,33.91
20160429,19,34.34
20160429,20,39.99
20160429,21,46.55
20160429,22,41.23
20160429,23,39.79
20160429,24,35.62
20160430,1,41.28
20160430,2,34.07
20160430,3,31.98
20160430,4,31.28
20160430,5,33.17
20160430,6,34.36
20160430,7,36.63
20160430,8,36.45
20160430,9,40.14
20160430,10,39.1
20160430,11,40.96
20160430,12,33.04
20160430,13,31.12
20160430,14,28.67
20160430,15,29.09
20160430,16,30.24
20160430,17,32.11
20160430,18,34.51
20160430,19,36.5
20160430,20,41.09
20160430,21,45.89
20160430,22,40.53
20160430,23,38.32
20160430,24,35.69
20160501,1,37.67
20160501,2,35.07
20160501,3,33.79
20160501,4,32.99
20160501,5,32.99
20160501,6,31.85
20160501,7,28.73
20160501,8,27.93
20160501,9,28.32
20160501,10,32.18
20160501,11,32.36
20160501,12,32.16
20160501,13,29.93
20160501,14,27.91
20160501,15,26.98
20160501,16,27.18
20160501,17,27.77
20160501,18,31.87
20160501,19,33
20160501,20,35.43
20160501,21,37.35
20160501,22,37.03
20160501,23,38
20160501,24,34.56
20160502,1,35.46
20160502,2,33.12
20160502,3,32.59
20160502,4,31.82
20160502,5,32.6
20160502,6,32.56
20160502,7,35.58
20160502,8,42.98
20160502,9,47.98
20160502,10,46.46
20160502,11,42.75
20160502,12,38.04
20160502,13,33.28
20160502,14,32.47
20160502,15,36.14
20160502,16,36.8
20160502,17,36.42
20160502,18,36.7
20160502,19,37.78
20160502,20,42.03
20160502,21,41.68
20160502,22,41.09
20160502,23,39.07
20160502,24,36.64
20160503,1,32.04
20160503,2,28.86
20160503,3,27.52
20160503,4,26.43
20160503,5,26.71
20160503,6,28.88
20160503,7,33
20160503,8,37.98
20160503,9,38.28
20160503,10,37.37
20160503,11,35.24
20160503,12,32.39
20160503,13,29.46
20160503,14,27.7
20160503,15,29
20160503,16,30.83
20160503,17,32.25
20160503,18,33.5
20160503,19,37.76
20160503,20,40.12
20160503,21,43.12
20160503,22,41.28
20160503,23,38.28
20160503,24,35.43
20160504,1,35.54
20160504,2,31.72
20160504,3,27.13
20160504,4,26.56
20160504,5,27
20160504,6,30.27
20160504,7,33.87
20160504,8,40.1
20160504,9,42.95
20160504,10,39.78
20160504,11,35.55
20160504,12,31.7
20160504,13,29.55
20160504,14,28.87
20160504,15,28.99
20160504,16,30.28
20160504,17,32.48
20160504,18,33.52
20160504,19,38.21
20160504,20,40.75
20160504,21,49.7
20160504,22,46.6
20160504,23,41.44
20160504,24,35.18
20160505,1,33.64
20160505,2,31.56
20160505,3,28.82
20160505,4,27.47
20160505,5,29
20160505,6,30.66
20160505,7,33.21
20160505,8,37.54
20160505,9,40.13
20160505,10,36.74
20160505,11,32.72
20160505,12,31.37
20160505,13,26.35
20160505,14,25.95
20160505,15,29.55
20160505,16,30.49
20160505,17,33.11
20160505,18,34.42
20160505,19,39.1
20160505,20,47.96
20160505,21,55.04
20160505,22,52.64
20160505,23,50.49
20160505,24,35.83
20160506,1,46.01
20160506,2,37.99
20160506,3,32.35
20160506,4,32.17
20160506,5,32.64
20160506,6,33.84
20160506,7,35
20160506,8,37.25
20160506,9,39.27
20160506,10,37.77
20160506,11,33.43
20160506,12,32.09
20160506,13,29.06
20160506,14,28.93
20160506,15,31.38
20160506,16,33.14
20160506,17,34.38
20160506,18,36.47
20160506,19,40.4
20160506,20,42.73
20160506,21,53.31
20160506,22,51.74
20160506,23,45.54
20160506,24,36.51
20160507,1,49.01
20160507,2,51.36
20160507,3,47.61
20160507,4,37.99
20160507,5,37.44
20160507,6,37.68
20160507,7,33.7
20160507,8,35.16
20160507,9,34.39
20160507,10,34.44
20160507,11,33.89
20160507,12,30.69
20160507,13,26.93
20160507,14,25.18
20160507,15,25.29
20160507,16,26.94
20160507,17,31.76
20160507,18,33.89
20160507,19,34.71
20160507,20,36.48
20160507,21,41.91
20160507,22,40.4
20160507,23,39.61
20160507,24,34.38
20160508,1,40.84
20160508,2,34.09
20160508,3,30.47
20160508,4,32.57
20160508,5,34.22
20160508,6,37.3
20160508,7,37.29
20160508,8,36.84
20160508,9,36.11
20160508,10,33.4
20160508,11,27.63
20160508,12,23.21
20160508,13,19.27
20160508,14,12.1
20160508,15,11.73
20160508,16,21.22
20160508,17,27.52
20160508,18,27.96
20160508,19,33.81
20160508,20,35.47
20160508,21,48.66
20160508,22,52.73
20160508,23,44.94
20160508,24,33.47
20160509,1,30.97
20160509,2,28.85
20160509,3,27.92
20160509,4,28.44
20160509,5,29.27
20160509,6,30.9
20160509,7,38.36
20160509,8,39.37
20160509,9,47.64
20160509,10,39.24
20160509,11,37.92
20160509,12,38.08
20160509,13,33.28
20160509,14,34.76
20160509,15,36.51
20160509,16,39.82
20160509,17,40.09
20160509,18,37.44
20160509,19,37.99
20160509,20,37.74
20160509,21,44.95
20160509,22,47.93
20160509,23,40.16
20160509,24,34.48
20160510,1,47.52
20160510,2,35
20160510,3,32.81
20160510,4,32.2
20160510,5,32.73
20160510,6,35.34
20160510,7,40.7
20160510,8,40.2
20160510,9,53.16
20160510,10,48.54
20160510,11,38.21
20160510,12,38.06
20160510,13,34.98
20160510,14,34.81
20160510,15,36.71
20160510,16,38.41
20160510,17,38.02
20160510,18,37.68
20160510,19,38.22
20160510,20,38.28
20160510,21,42.17
20160510,22,39.23
20160510,23,36.57
20160510,24,35.08
20160511,1,47.28
20160511,2,45.38
20160511,3,38.47
20160511,4,36.54
20160511,5,35.7
20160511,6,35.26
20160511,7,38.95
20160511,8,36.31
20160511,9,46.84
20160511,10,44.81
20160511,11,40
20160511,12,43.82
20160511,13,40.98
20160511,14,41.11
20160511,15,46.68
20160511,16,50.11
20160511,17,44.21
20160511,18,41.22
20160511,19,38.54
20160511,20,39.45
20160511,21,50.43
20160511,22,45.8
20160511,23,38.61
20160511,24,35.11
20160512,1,34.22
20160512,2,31.33
20160512,3,31.15
20160512,4,29.58
20160512,5,29.99
20160512,6,30.19
20160512,7,34.62
20160512,8,37.57
20160512,9,42.49
20160512,10,41.99
20160512,11,39.12
20160512,12,38.55
20160512,13,35.98
20160512,14,35.64
20160512,15,34.52
20160512,16,36.68
20160512,17,36.61
20160512,18,34.02
20160512,19,34.43
20160512,20,37.13
20160512,21,38.88
20160512,22,38.26
20160512,23,36.7
20160512,24,33.51
20160513,1,29.73
20160513,2,26.37
20160513,3,25.09
20160513,4,24.88
20160513,5,27.77
20160513,6,29.32
20160513,7,32.65
20160513,8,36.45
20160513,9,40.3
20160513,10,40.09
20160513,11,37.47
20160513,12,36
20160513,13,32.4
20160513,14,31.87
20160513,15,34.08
20160513,16,34.88
20160513,17,36.01
20160513,18,34.21
20160513,19,35.37
20160513,20,36.18
20160513,21,42.17
20160513,22,40.59
20160513,23,35.51
20160513,24,32.77
20160514,1,35.57
20160514,2,28.93
20160514,3,27.38
20160514,4,26.26
20160514,5,27.04
20160514,6,26.32
20160514,7,25.67
20160514,8,29.12
20160514,9,34.23
20160514,10,38.36
20160514,11,37.59
20160514,12,35.08
20160514,13,34.22
20160514,14,33.32
20160514,15,32.35
20160514,16,33.5
20160514,17,32.83
20160514,18,31.23
20160514,19,29.79
20160514,20,31.9
20160514,21,35.16
20160514,22,33.62
20160514,23,32.42
20160514,24,27.92
20160515,1,33.24
20160515,2,27.98
20160515,3,23.52
20160515,4,24.56
20160515,5,28.23
20160515,6,30.38
20160515,7,27.76
20160515,8,29.12
20160515,9,31.09
20160515,10,32.26
20160515,11,28.57
20160515,12,27.12
20160515,13,27.12
20160515,14,25.51
20160515,15,23.54
20160515,16,25.34
20160515,17,25.99
20160515,18,26.07
20160515,19,26.76
20160515,20,31.45
20160515,21,33.21
20160515,22,34.62
20160515,23,34.83
20160515,24,31.93
20160516,1,29.59
20160516,2,24.42
20160516,3,22.99
20160516,4,22
20160516,5,21.71
20160516,6,24.98
20160516,7,28.25
20160516,8,37.52
20160516,9,41.23
20160516,10,38.16
20160516,11,35.2
20160516,12,33.49
20160516,13,29.81
20160516,14,29.65
20160516,15,31.56
20160516,16,32.99
20160516,17,36.98
20160516,18,33.82
20160516,19,34.64
20160516,20,48.05
20160516,21,60.92
20160516,22,51.09
20160516,23,50.29
20160516,24,35.96
20160517,1,37.72
20160517,2,33.77
20160517,3,29.37
20160517,4,28.26
20160517,5,29.42
20160517,6,30.63
20160517,7,33.47
20160517,8,37.1
20160517,9,38.21
20160517,10,35.79
20160517,11,34.38
20160517,12,33.67
20160517,13,32.22
20160517,14,31.26
20160517,15,31.38
20160517,16,31.77
20160517,17,33.64
20160517,18,33.08
20160517,19,35.87
20160517,20,41.63
20160517,21,58
20160517,22,52.02
20160517,23,41.83
20160517,24,36.42
20160518,1,40.31
20160518,2,35.47
20160518,3,33.28
20160518,4,33.01
20160518,5,34
20160518,6,35.5
20160518,7,38.1
20160518,8,39.51
20160518,9,40.13
20160518,10,38.25
20160518,11,37.5
20160518,12,35.98
20160518,13,34.49
20160518,14,33.71
20160518,15,35.25
20160518,16,37.45
20160518,17,37.46
20160518,18,36.21
20160518,19,37.66
20160518,20,39.49
20160518,21,53.87
20160518,22,47.78
20160518,23,41.46
20160518,24,34.62
20160519,1,36.18
20160519,2,37.6
20160519,3,35.09
20160519,4,33.46
20160519,5,34.44
20160519,6,34.39
20160519,7,37.03
20160519,8,39.52
20160519,9,45.79
20160519,10,43.99
20160519,11,41.8
20160519,12,41.19
20160519,13,36.5
20160519,14,35.08
20160519,15,37.92
20160519,16,38.83
20160519,17,36.6
20160519,18,34.13
20160519,19,38.57
20160519,20,38.54
20160519,21,40.24
20160519,22,38.27
20160519,23,36.37
20160519,24,34.2
20160520,1,34.77
20160520,2,33.76
20160520,3,32.39
20160520,4,32.22
20160520,5,32.39
20160520,6,32.99
20160520,7,33.73
20160520,8,40.11
20160520,9,42.21
20160520,10,40
20160520,11,37.67
20160520,12,33.65
20160520,13,31.2
20160520,14,29.7
20160520,15,32.01
20160520,16,32.54
20160520,17,33.41
20160520,18,33.47
20160520,19,36.24
20160520,20,37.55
20160520,21,40.52
20160520,22,40.37
20160520,23,36.09
20160520,24,33.77
20160521,1,30.03
20160521,2,26.34
20160521,3,24.48
20160521,4,23.85
20160521,5,23.27
20160521,6,22.3
20160521,7,21.63
20160521,8,25.21
20160521,9,27.11
20160521,10,27.13
20160521,11,26.13
20160521,12,20.01
20160521,13,19.96
20160521,14,16.7
20160521,15,14.98
20160521,16,19.88
20160521,17,22.29
20160521,18,24.07
20160521,19,28.75
20160521,20,34.85
20160521,21,35.68
20160521,22,35.44
20160521,23,33.13
20160521,24,31
20160522,1,33.87
20160522,2,29.35
20160522,3,25
20160522,4,25.94
20160522,5,32.51
20160522,6,32.77
20160522,7,28.32
20160522,8,31
20160522,9,26.89
20160522,10,26.63
20160522,11,25
20160522,12,23.37
20160522,13,22.24
20160522,14,16.32
20160522,15,16.29
20160522,16,20.84
20160522,17,23.76
20160522,18,25.9
20160522,19,28.02
20160522,20,35.2
20160522,21,43.75
20160522,22,46.48
20160522,23,36
20160522,24,32.33
20160523,1,32.44
20160523,2,29.89
20160523,3,26.25
20160523,4,25.86
20160523,5,25.81
20160523,6,26.14
20160523,7,34.2
20160523,8,35.94
20160523,9,40.09
20160523,10,37.9
20160523,11,34.02
20160523,12,32.21
20160523,13,31.48
20160523,14,30.83
20160523,15,33.72
20160523,16,32.22
20160523,17,30.84
20160523,18,31.75
20160523,19,33
20160523,20,33.64
20160523,21,37.1
20160523,22,36.97
20160523,23,36.03
20160523,24,33.57
20160524,1,26.48
20160524,2,24.51
20160524,3,23.03
20160524,4,21.1
20160524,5,22.35
20160524,6,24.89
20160524,7,27.66
20160524,8,34.78
20160524,9,37.34
20160524,10,35.65
20160524,11,33.14
20160524,12,31
20160524,13,28.52
20160524,14,27.84
20160524,15,28.55
20160524,16,28.12
20160524,17,29.64
20160524,18,30.41
20160524,19,32.54
20160524,20,35
20160524,21,37.63
20160524,22,35.49
20160524,23,33.25
20160524,24,30.61
20160525,1,33.1
20160525,2,31.83
20160525,3,28.6
20160525,4,28.39
20160525,5,28.65
20160525,6,28.81
20160525,7,31.94
20160525,8,37.43
20160525,9,39.34
20160525,10,36.79
20160525,11,36.18
20160525,12,34.41
20160525,13,32.91
20160525,14,30.09
20160525,15,29.25
20160525,16,31.18
20160525,17,32.38
20160525,18,34.57
20160525,19,36.65
20160525,20,38.93
20160525,21,51.55
20160525,22,47.05
20160525,23,36.73
20160525,24,33.65
20160526,1,53.42
20160526,2,45.04
20160526,3,37.99
20160526,4,37.28
20160526,5,35.15
20160526,6,33.73
20160526,7,36.06
20160526,8,36.93
20160526,9,44.9
20160526,10,37.25
20160526,11,33.83
20160526,12,33.62
20160526,13,32.2
20160526,14,32.09
20160526,15,32.95
20160526,16,33.81
20160526,17,33.84
20160526,18,35.52
20160526,19,38.39
20160526,20,54.95
20160526,21,70.49
20160526,22,52.26
20160526,23,40.2
20160526,24,34.3
20160527,1,31.72
20160527,2,31.17
20160527,3,29.08
20160527,4,28.51
20160527,5,28.93
20160527,6,29.2
20160527,7,34.61
20160527,8,36.93
20160527,9,38.83
20160527,10,37.61
20160527,11,36.45
20160527,12,35.21
20160527,13,33.11
20160527,14,30.35
20160527,15,31.06
20160527,16,32.47
20160527,17,33.39
20160527,18,33.85
20160527,19,41.64
20160527,20,48.61
20160527,21,68.7
20160527,22,65
20160527,23,46.07
20160527,24,38.86
20160528,1,36.01
20160528,2,31.01
20160528,3,28.5
20160528,4,26.94
20160528,5,26.49
20160528,6,25.83
20160528,7,28.12
20160528,8,29.26
20160528,9,36.09
20160528,10,34.27
20160528,11,33.11
20160528,12,31
20160528,13,26.85
20160528,14,25.46
20160528,15,26
20160528,16,27.49
20160528,17,32.42
20160528,18,30.47
20160528,19,31.71
20160528,20,36.26
20160528,21,42.77
20160528,22,39.13
20160528,23,39.75
20160528,24,32.97
20160529,1,39.42
20160529,2,35.07
20160529,3,30
20160529,4,30.65
20160529,5,31.98
20160529,6,32.24
20160529,7,33.72
20160529,8,33.9
20160529,9,35.03
20160529,10,35.27
20160529,11,33.05
20160529,12,30.6
20160529,13,29.88
20160529,14,28
20160529,15,26.4
20160529,16,26.5
20160529,17,25.5
20160529,18,25
20160529,19,25.05
20160529,20,30.89
20160529,21,36.2
20160529,22,37.62
20160529,23,33.6
20160529,24,32.51
20160530,1,30.74
20160530,2,29.1
20160530,3,29.66
20160530,4,30.94
20160530,5,31.22
20160530,6,30.46
20160530,7,38.85
20160530,8,42.07
20160530,9,48.33
20160530,10,50.1
20160530,11,44.9
20160530,12,38.85
20160530,13,34.21
20160530,14,33.85
20160530,15,38.6
20160530,16,41.5
20160530,17,42.8
20160530,18,38
20160530,19,42.91
20160530,20,46.26
20160530,21,60.31
20160530,22,58.16
20160530,23,42.79
20160530,24,38.41
20160531,1,35.46
20160531,2,32.56
20160531,3,30.28
20160531,4,30.06
20160531,5,30.5
20160531,6,31.13
20160531,7,37.28
20160531,8,41.23
20160531,9,44.26
20160531,10,41.93
20160531,11,38
20160531,12,35.8
20160531,13,32.78
20160531,14,30.94
20160531,15,33.02
20160531,16,35.22
20160531,17,35.79
20160531,18,36.86
20160531,19,43.58
20160531,20,50.64
20160531,21,68.09
20160531,22,55
20160531,23,40.77
20160531,24,39.83
20160601,1,38.87
20160601,2,35.47
20160601,3,31.27
20160601,4,34.1
20160601,5,34.04
20160601,6,35.38
20160601,7,38.81
20160601,8,43.69
20160601,9,47.95
20160601,10,52.5
20160601,11,57.07
20160601,12,50.71
20160601,13,49.04
20160601,14,41.57
20160601,15,48.02
20160601,16,50.2
20160601,17,50.1
20160601,18,40.44
20160601,19,39.12
20160601,20,38.94
20160601,21,41.27
20160601,22,43.76
20160601,23,36.95
20160601,24,33.44
20160602,1,33.16
20160602,2,31.79
20160602,3,29.99
20160602,4,30.01
20160602,5,31.42
20160602,6,30.88
20160602,7,30.44
20160602,8,31.85
20160602,9,33.69
20160602,10,34.1
20160602,11,31.54
20160602,12,30.79
20160602,13,29.69
20160602,14,27.27
20160602,15,26.68
20160602,16,25.95
20160602,17,27.29
20160602,18,29.69
20160602,19,33.17
20160602,20,45.07
20160602,21,47.33
20160602,22,47.45
20160602,23,48.17
20160602,24,37.34
20160603,1,38.76
20160603,2,36.1
20160603,3,30.27
20160603,4,33.23
20160603,5,30.23
20160603,6,32.41
20160603,7,37.21
20160603,8,42.86
20160603,9,44.39
20160603,10,45.22
20160603,11,45.8
20160603,12,43.74
20160603,13,40.43
20160603,14,38
20160603,15,39.8
20160603,16,43
20160603,17,44.62
20160603,18,34.41
20160603,19,36.24
20160603,20,42.72
20160603,21,48.95
20160603,22,48.12
20160603,23,46.81
20160603,24,36.87
20160604,1,43.77
20160604,2,38.15
20160604,3,36.92
20160604,4,36.01
20160604,5,36.12
